PASSENGER_CAPACITY,BASE_COST/FLIGHT,FUEL_COST/MILE,TOTAL_FLIGHTS,COST/PASSANGER,GATE_COST/FLIGHT,FEE_COST/FLIGHT,TOTAL_COST/FLIGHT
85.0,2330.68,22.6,1236.0,244.6879757281551,3594.1207605177774,136.12772653721683,20798.47793689318
85.0,2228.45,21.4,647.0,244.57994563142097,2910.0574497681578,88.92510046367853,20789.29537867078
85.0,2384.78,23.1,1156.0,244.55151068593503,3635.183295847727,137.7657871972318,20786.878408304474
85.0,2218.33,21.9,1380.0,243.5109102301788,3570.9423840579525,54.70520289855073,20698.427369565197
85.0,2280.32,21.3,33.0,243.00719786096255,3173.6721212121224,-22.787575757575745,20655.61181818182
85.0,2246.24,22.9,728.0,242.7063776664512,2872.750892857143,10.514697802197801,20630.042101648352
85.0,2252.78,22.9,1301.0,242.5644939187048,3546.9681245195807,77.70009992313605,20617.98198308991
85.0,2276.05,22.9,1398.0,242.5112463182695,3675.848147353338,102.37302575107289,20613.455937052906
85.0,2371.47,21.6,62.0,242.5094079696396,3373.045000000002,32.719193548387096,20613.29967741936
85.0,2312.57,21.1,632.0,242.48782948622488,3190.1041772151884,59.466708860759525,20611.465506329114
85.0,2144.12,22.4,1351.0,240.7922410414941,3627.195203552906,104.89139896373052,20467.340488527
85.0,2175.98,22.9,1274.0,240.6195133437988,3563.548202511752,82.05627158555725,20452.6586342229
85.0,2349.17,22.3,1480.0,239.9857567567565,3626.2708108107904,51.88810810810806,20398.789324324305
85.0,2311.77,23.0,1313.0,239.12313767304303,3533.6513556740065,62.16188118811877,20325.46670220866
85.0,2321.13,22.9,1371.0,238.6826347449262,3570.57574762945,154.76848285922682,20288.023953318727
85.0,2246.64,21.7,944.0,238.4913180458622,3916.6011758474388,94.66583686440678,20271.762033898285
85.0,2253.39,22.5,1408.0,237.95206567513344,3540.4122372158877,85.08365767045454,20225.925582386342
85.0,2377.16,23.0,716.0,237.69963670719685,3093.8615223463717,19.230502793296083,20204.46912011173
85.0,2369.27,21.9,1297.0,237.37109673908088,3581.972821896666,158.78080956052438,20176.543222821874
85.0,2320.56,22.5,54.0,236.78827450980395,3268.822037037039,429.847962962963,20127.003333333338
85.0,2145.21,22.5,1425.0,236.72425131062923,3656.730182456116,92.34696842105257,20121.561361403485
85.0,2308.08,23.1,1298.0,236.25753049941068,3524.8597072418966,145.86852080123268,20081.89009244991
85.0,2321.48,22.4,1413.0,236.23608750676476,3629.5386128803802,174.9392993630574,20080.067438075002
85.0,2228.05,21.7,472.0,236.1782470089732,3950.9729025423835,90.40669491525426,20075.15099576272
85.0,2176.64,21.6,1462.0,236.1507424157075,3668.070294117627,61.003823529411775,20072.81310533514
85.0,2155.0,21.7,1392.0,235.82571036173067,3548.622852011476,43.70670977011495,20045.185380747105
85.0,2145.68,22.7,1264.0,235.7419690990317,3639.9083148733976,53.58437499999999,20038.0673734177
85.0,2189.17,22.0,648.0,235.4953986928104,2720.1489660493776,55.07103395061727,20017.108888888884
85.0,2211.75,21.2,699.0,234.19434031810147,2857.130572246065,45.32025751072963,19906.51892703863
85.0,2173.26,22.4,1205.0,233.9192503783253,3497.052489626532,204.1379004149378,19883.13628215765
85.0,2321.07,21.8,1385.0,233.8795572733061,3536.239566786978,95.2823682310469,19879.76236823102
85.0,2123.15,21.4,1372.0,233.0967229463212,3552.2300072886096,96.66053935860059,19813.2214504373
85.0,2142.68,21.2,1427.0,232.8513368234468,3603.9994463910166,93.15185003503856,19792.36362999298
85.0,2328.26,22.4,314.0,232.6268186586737,3977.944872611468,198.87101910828028,19773.279585987264
85.0,2320.83,21.8,1314.0,232.4777587071356,3609.1831811263137,68.38506088280056,19760.609490106523
85.0,2323.58,22.6,415.0,232.28516229624395,3939.9218554216977,108.26296385542166,19744.238795180736
85.0,2281.02,22.7,518.0,232.1110470134,3915.531235521242,81.84366795366797,19729.438996139
85.0,2333.91,21.1,666.0,232.0714011658719,3568.2454954955047,22.248078078078073,19726.069099099113
85.0,2188.45,22.7,546.0,231.49204955828483,2626.4779120879134,46.17542124542124,19676.824212454212
85.0,2311.48,21.6,1481.0,231.1678246018189,3607.300297096536,54.026914247130335,19649.265091154604
85.0,2139.22,21.7,734.0,230.9989963135117,2777.881321525878,48.69821525885559,19634.914686648495
85.0,2358.7,21.7,604.0,230.7745968056097,2997.426092715234,58.04526490066226,19615.840728476822
85.0,2157.16,21.7,1463.0,230.77324836154528,3567.8978400546566,92.66224196855777,19615.726110731346
85.0,2165.62,21.5,1365.0,229.85056375781053,3561.3181172160917,105.12082783882776,19537.297919413893
85.0,2200.22,21.1,1029.0,229.8077010232661,3931.724829931945,42.80206025267249,19533.65458697762
85.0,2292.32,21.7,1407.0,229.42570659308475,3540.656375266503,68.84908315565035,19501.1850604122
85.0,2181.58,21.2,731.0,227.14824672084976,2965.2611764705907,20.398891928864572,19307.60097127223
85.0,2165.61,21.0,1445.0,225.95672192143272,3577.2954117646887,105.14290657439453,19206.32136332178
85.0,2313.5,22.4,53.0,225.6013540510544,3508.466037735851,130.07924528301888,19176.11509433962
85.0,2256.11,21.2,1267.0,222.84830428524972,3710.7964561957156,67.06820836621937,18942.10586424623
85.0,2194.18,21.5,734.0,222.1489158518994,2877.8020435967333,41.31084468664848,18882.657847411447
85.0,2406.52,21.1,1350.0,221.96672322440057,3580.0412296296026,147.98965185185185,18867.171474074046
85.0,2141.29,23.3,628.0,220.0047798801048,2910.738280254767,45.95447452229301,18700.406289808907
85.0,2116.07,23.4,801.0,219.5606488947638,2861.6276529338274,16.573570536828964,18662.655156054923
85.0,2293.09,21.8,612.0,219.25502037677805,2807.9428431372444,52.37310457516343,18636.67673202614
85.0,2165.59,21.5,745.0,216.28157820765887,2750.2666308724793,0.07959731543624281,18383.934147651
85.0,2123.08,23.4,660.0,215.7227511586452,2860.172045454538,108.91453030303032,18336.43384848484
85.0,2337.52,21.1,684.0,215.5910823873409,2949.323961988302,30.634561403508773,18325.24200292397
85.0,2313.65,22.2,787.0,212.5318742805889,2866.565946632779,18.38491740787802,18065.20931385006
85.0,2143.32,21.9,508.0,212.47488073182015,2632.083425196846,7.103287401574809,18060.364862204715
85.0,2337.54,21.7,535.0,210.3863947223748,2732.219607476623,44.381887850467294,17882.843551401853
85.0,2173.12,21.3,35.0,210.3550319327731,2840.878285714287,-1.543428571428571,17880.177714285714
85.0,2325.42,21.6,816.0,209.29316522491345,2781.7046200980367,56.117365196078424,17789.919044117643
85.0,2373.2,21.3,639.0,208.5750908588786,2855.6697496087518,67.8796400625978,17728.88272300468
85.0,2406.92,21.0,590.0,206.6998169491524,3072.5896101694807,105.9151694915254,17569.484440677956
85.0,2243.24,21.4,726.0,206.10547318100797,2921.1976033057863,54.13896694214876,17518.965220385675
85.0,2405.74,21.7,642.0,203.5468779549202,2851.167897196253,52.738535825545185,17301.484626168218
85.0,2413.85,21.2,644.0,202.4714137742052,2905.958074534149,72.32824534161495,17210.070170807438
85.0,2122.26,22.9,594.0,198.673230936819,3377.9044276094146,-8.387878787878787,16887.224629629618
85.0,2353.6,23.4,737.0,194.52782999441283,2802.219063772037,34.851641791044784,16534.86554952509
85.0,2343.08,23.4,741.0,194.4587392236246,2890.706491228065,17.275816464237515,16528.99283400809
85.0,2221.09,23.5,747.0,190.25623891645,2876.3759303882107,19.729009370816595,16171.780307898249
85.0,2406.15,22.6,719.0,187.61108614906317,2908.679221140461,34.74488178025035,15946.942322670368
85.0,2409.8,22.4,728.0,186.67043115707804,2845.8317582417462,4.662582417582416,15866.986648351634
85.0,2242.09,23.0,774.0,184.90056285149703,2891.122351421179,16.802751937984493,15716.547842377251
85.0,2198.62,23.0,52.0,184.7182013574661,3442.5536538461556,171.10884615384617,15701.04711538462
85.0,2124.93,23.2,768.0,184.4793075980391,2800.8478515624906,72.6474609375,15680.741145833323
85.0,2346.04,22.9,736.0,183.6962178708438,2829.922105978247,42.21103260869564,15614.178519021725
85.0,2366.47,22.7,737.0,181.95082432756,2805.1689959294335,42.25392130257802,15465.820067842593
85.0,2267.45,22.3,751.0,181.23501574371411,2744.142556591201,-4.378468708388817,15404.9763382157
85.0,2121.79,21.8,744.0,180.24477403542056,2831.223723118273,20.53879032258064,15320.805793010748
85.0,2337.96,23.1,724.0,180.1932305817354,2696.263328729276,45.52950276243093,15316.42459944751
85.0,2260.94,22.4,733.0,179.6982848888531,2809.8298362892115,30.20186903137791,15274.354215552512
85.0,2346.75,21.1,651.0,176.84621704165528,2708.5909984638906,55.097357910906304,15031.928448540699
85.0,2310.43,22.0,762.0,172.00185317276504,2733.507782152222,19.757349081364833,14620.157519685028
85.0,2254.59,22.1,751.0,170.09062003603032,2820.6800266311493,23.516817576564577,14457.70270306258
85.0,2373.41,23.4,804.0,150.79524451273002,2967.0315174128987,-2.6111069651741317,12817.595783582052
85.0,2351.53,22.2,941.0,148.1932347315117,2959.3137194473575,-3.9878108395324112,12596.424952178495
85.0,2331.75,21.9,951.0,145.01520665553247,2867.0494637223624,8.874963196635123,12326.292565720261
85.0,2365.46,22.9,820.0,143.95816298421772,2827.2509634146045,-1.0035731707317082,12236.443853658508
85.0,2284.62,22.9,888.0,142.64949933757242,2865.794572072033,-17.124403153153153,12125.207443693655
85.0,2389.91,21.1,892.0,140.6640950936424,2999.3712107622932,10.20377802690583,11956.448082959603
85.0,2301.56,21.1,963.0,139.62390067802778,2937.6216718587366,-9.285441329179646,11868.031557632361
85.0,2260.39,22.7,961.0,131.74829956540322,2963.644432882375,-3.343756503642035,11198.605463059273
21.0,3489.05,16.7,669.0,2161.4926336394046,3483.784618834076,-1.2765321375186842,45391.345306427495
21.0,3525.35,16.8,237.0,1571.6714044605196,3691.7530379747045,198.16670886075954,33005.09949367091
21.0,3379.26,16.8,58.0,1538.341781609195,3152.220862068962,93.3013793103448,32305.177413793102
21.0,3358.02,15.7,773.0,1521.3383416497238,3555.454359637736,154.01743855109962,31948.1051746442
21.0,3627.91,16.9,28.0,1493.4928741496597,3125.1792857142855,51.98892857142857,31363.350357142856
21.0,3601.54,15.6,49.0,1460.0155587949466,3458.2324489795888,248.15959183673468,30660.326734693877
21.0,3272.74,16.3,133.0,1380.2382205513782,3766.423909774428,506.9208270676693,28985.00263157894
21.0,3375.87,16.8,56.0,1379.7229676870747,3672.140535714282,132.6417857142857,28974.182321428572
21.0,3238.59,16.9,89.0,1300.7046120920277,2852.508988764043,244.77775280898874,27314.796853932585
21.0,3426.61,16.8,1054.0,1251.0545933857434,3715.9359962049725,15.153159392789378,26272.146461100605
21.0,3198.25,16.7,123.0,1213.1757220286484,3469.483902439019,377.44772357723576,25476.690162601615
21.0,3200.82,15.5,1025.0,1207.6377495934971,3690.823609756124,-12.42062439024391,25360.392741463438
21.0,3635.11,15.3,328.0,1136.9085627177712,3709.735792682952,117.16628048780485,23875.079817073198
21.0,3327.49,15.9,950.0,1124.2213538847122,3613.880978947377,88.01766315789473,23608.648431578957
21.0,3238.87,16.8,979.0,1113.4974779901747,3551.651685393259,31.699744637385063,23383.447037793667
21.0,3592.51,16.7,960.0,1109.4075332341267,3564.010687499994,45.53480208333335,23297.558197916664
21.0,3550.25,16.9,800.0,1101.8800755952382,3560.179212500001,44.44449999999998,23139.4815875
21.0,3361.27,16.9,991.0,1096.394827254817,3560.134157416752,51.08799192734614,23024.29137235116
21.0,3230.72,16.2,1012.0,1084.4068064182195,3567.9346739130474,25.489090909090905,22772.54293478261
21.0,3629.32,16.1,600.0,1083.9090230158718,3414.051949999971,64.4235333333333,22762.089483333308
21.0,3416.47,16.5,663.0,1067.188114630467,3076.275490196066,53.93962292609349,22410.95040723981
21.0,3236.65,16.1,1025.0,1058.7471265969805,3507.9153560975633,55.3975219512195,22233.689658536594
21.0,3238.71,16.5,654.0,1058.016065239551,3202.960366972464,25.012324159021407,22218.337370030567
21.0,3377.22,15.4,437.0,1051.327598343685,2774.474279176193,0.2981922196796343,22077.87956521738
21.0,3609.31,16.3,702.0,1050.3600596933927,3118.4432051281956,35.71548433048431,22057.561253561245
21.0,3590.64,15.7,930.0,1050.213150025602,3501.5989462365683,66.6505376344086,22054.47615053764
21.0,3247.53,15.9,664.0,1038.2668925702803,3095.6571385542034,19.3653765060241,21803.604743975888
21.0,3446.77,15.8,1026.0,1029.0067594913212,3724.385974658874,75.16845029239767,21609.14194931774
21.0,3452.67,16.4,214.0,1016.0260903426793,3758.2842523364507,81.226261682243,21336.547897196262
21.0,3476.75,15.8,707.0,1010.4164376641744,3116.5341442715635,34.02830268741159,21218.745190947662
21.0,3235.65,15.4,1050.0,1006.2755768707486,3528.53167619048,70.48743809523806,21131.787114285722
21.0,3364.71,15.8,672.0,1005.6764413265302,3098.8351636904645,73.1454017857143,21119.205267857134
21.0,3345.07,15.6,712.0,995.2552976190474,3123.2300140449406,-22.183932584269655,20900.361249999994
21.0,3527.37,15.1,1055.0,984.7577269239453,3524.8721327014255,47.82790521327015,20679.912265402847
21.0,3571.4,15.3,1005.0,974.657762615494,3491.9113631840814,36.60941293532339,20467.81301492537
21.0,3645.28,16.0,613.0,966.353253320904,2975.361794453501,37.76941272430669,20293.418319738983
21.0,3647.18,15.9,595.0,965.244977190876,3008.903915966379,20.162453781512603,20270.1445210084
21.0,3362.63,15.2,580.0,946.8327766830864,3012.3077931034336,45.77637931034483,19883.488310344812
21.0,3214.75,15.2,422.0,940.2524193184378,2869.111445497623,-12.271303317535544,19745.300805687195
21.0,3418.3,16.9,34.0,918.2520728291316,3169.333529411766,148.9276470588235,19283.293529411767
21.0,3509.41,15.8,60.0,876.7718730158731,4392.026,208.34999999999997,18412.209333333336
21.0,3406.5,15.9,76.0,864.5786716791978,4125.786710526311,282.09565789473686,18156.152105263154
21.0,3445.99,15.9,716.0,839.5218329342914,3740.512569832408,64.17385474860338,17629.95849162012
21.0,3244.6,16.6,695.0,818.807281945872,2954.3259136690635,41.39305035971222,17194.952920863307
21.0,3420.37,16.5,438.0,812.2158577951732,3933.6033105022893,207.76189497716902,17056.533013698638
21.0,3246.15,15.8,672.0,793.0208333333338,3953.365639880961,68.2775148809524,16653.43750000001
21.0,3579.21,16.1,621.0,790.1930963883137,3554.883816425121,103.74157809983896,16594.05502415459
21.0,3246.75,16.4,274.0,774.2421776155721,3946.520328467162,93.90700729927008,16259.085729927016
21.0,3276.82,16.2,359.0,772.0904562939384,3964.7015041782756,158.49278551532038,16213.899582172706
21.0,3259.23,16.4,1292.0,770.4384940291894,3614.5654643962616,86.60390092879257,16179.20837461298
21.0,3348.92,15.6,1034.0,755.1641245279541,3468.942466150864,111.00666344294,15858.446615087036
21.0,3277.7,15.8,674.0,755.0464978098069,3607.437344213658,46.860178041543016,15855.976454005944
21.0,3487.12,16.5,1520.0,751.5220573308262,3611.96053289472,91.17767105263161,15781.963203947349
21.0,3473.49,16.4,1394.0,745.6079773860756,3607.655681492094,134.7236083213773,15657.767525107587
21.0,3352.09,15.6,1287.0,744.8158822658814,3572.2346775446595,81.5170318570319,15641.133527583512
21.0,3318.56,16.5,1387.0,742.9004583376236,3570.4050036048748,187.45415284787308,15600.909625090095
21.0,3189.56,15.8,1347.0,740.2668338812871,3663.7260950259574,107.71037861915366,15545.603511507028
21.0,3323.63,16.8,715.0,738.9003023643022,2844.240139860136,12.233202797202791,15516.906349650344
21.0,3580.87,16.0,1178.0,736.7023918667629,3580.760492359914,137.28345500848903,15470.750229202022
21.0,3533.88,16.1,1264.0,734.0613008589504,3570.8101265822615,76.81651107594935,15415.28731803796
21.0,3305.04,15.8,1338.0,732.7547683109109,3666.8276532137324,86.76687593423013,15387.850134529126
21.0,3555.48,15.9,1410.0,726.7273650793641,3611.421546099271,62.53078014184401,15261.274666666646
21.0,3472.14,15.6,1227.0,723.3120107113743,3569.784017929898,148.5809209453953,15189.552224938861
21.0,3238.16,16.2,1292.0,722.3403980539573,3571.813885448894,78.25676470588238,15169.148359133103
21.0,3203.76,15.2,1443.0,711.9072890472879,3614.003860013835,83.098413028413,14950.053069993046
21.0,3247.58,16.9,45.0,657.3322645502647,3228.756888888891,364.24066666666664,13803.977555555557
21.0,3514.28,16.5,830.0,447.1764314400443,2780.03892771081,-16.96639759036144,9390.70506024093
21.0,3557.94,16.2,983.0,424.0889211839348,2883.182421159681,-0.1224008138351869,8905.86734486263
21.0,3366.14,16.2,907.0,422.0892455504784,2885.933307607455,-17.11295479603088,8863.874156560045
21.0,3246.01,15.3,944.0,352.4297563559301,2816.0737605931768,-9.78150423728813,7401.024883474533
5.0,465.93,0.26,712.0,854.323191011237,3939.0138061797807,128.5350140449438,4271.615955056185
5.0,465.7,0.26,1039.0,819.6969586140586,3719.3679403272713,26.483031761308954,4098.484793070294
5.0,493.28,0.25,214.0,805.3502523364491,3732.9454205607503,6.353738317757017,4026.751261682245
5.0,501.88,0.26,965.0,785.8093554404146,3611.7162797927467,27.735761658031066,3929.0467772020734
5.0,500.75,0.26,1061.0,783.9951856738953,3545.1913666352643,75.17487276154567,3919.975928369476
5.0,489.86,0.27,524.0,783.399416030533,3432.5621755725124,144.12669847328237,3916.997080152665
5.0,487.99,0.26,294.0,783.2837210884363,3268.5024489795965,13.141190476190484,3916.4186054421825
5.0,487.6,0.25,966.0,782.5981884057954,3563.495952380944,57.72506211180124,3912.9909420289773
5.0,492.99,0.26,977.0,781.7177604912993,3548.134370522003,60.799242579324456,3908.5888024564965
5.0,494.83,0.27,962.0,781.5582411642409,3535.4584719334707,53.710280665280656,3907.791205821205
5.0,490.26,0.26,1049.0,781.4161754051484,3535.5839275500507,74.7063298379409,3907.0808770257418
5.0,477.21,0.24,1325.0,775.7254566037683,3581.025773584879,117.8617962264151,3878.6272830188414
5.0,460.21,0.25,1443.0,775.0979902979856,3593.066146916123,94.99691614691622,3875.4899514899275
5.0,480.13,0.25,1350.0,774.000777777774,3612.430429629611,71.3773481481481,3870.0038888888703
5.0,457.15,0.27,1096.0,772.6716897810247,3522.074771897824,31.49538321167885,3863.358448905123
5.0,495.74,0.26,1445.0,761.289536332176,3533.2625259515376,80.901570934256,3806.447681660881
5.0,495.95,0.25,1006.0,759.2329622266392,3493.721848906556,8.75707753479125,3796.164811133196
5.0,455.04,0.27,647.0,755.600018547142,3515.6505718701765,61.719072642967554,3778.000092735709
5.0,463.34,0.27,732.0,750.2722650273242,3396.918948087441,37.21967213114755,3751.3613251366214
5.0,502.1,0.26,618.0,690.9580420711948,3095.083414239469,64.48184466019414,3454.7902103559745
5.0,464.33,0.25,653.0,679.2268116385878,3080.056845329232,16.049647779479347,3396.1340581929394
5.0,493.61,0.27,634.0,663.7819053627751,2995.337192429017,39.62559936908517,3318.9095268138753
5.0,512.69,0.26,583.0,656.8019519725544,2946.518644939959,52.988233276157814,3284.0097598627717
5.0,514.74,0.25,656.0,620.5671371951221,2849.444725609757,51.136387195121955,3102.8356859756104
5.0,500.37,0.27,638.0,616.3861849529754,2863.574576802495,36.299749216300945,3081.9309247648775
